tool_id,avg_memory_in_gb,nr_samples
trimmomatic/0.36.5,6.14335868425908,38750
mothur_make_contigs/1.39.5.0,6.143268006628689,2071
macs2_callpeak/2.1.1.20160309.0,6.116796586666666,24
macs2_bdgdiff/2.1.1.20160309.1,6.103995473269838,378
medaka_consensus_pipeline/1.0.1,6.084998639483869,124
tetoolkit_tetranscripts/2.2.1,6.072309639529413,17
cardinal_filtering/2.10.0.0,6.070443401846161,741
racon/1.4.20,6.0368936418678425,227
bedtools_bamtobed/2.27.0.0,6.029031423999999,2
mothur_heatmap_sim/1.36.1.0,6.014209507555555,144
deeptools_bam_coverage/3.3.2.0.0,5.999714526236648,31830
sklearn_model_validation/1.0.8.1,5.970850462595925,10689
chira_extract/1.4.0,5.962006528,11
mothur_make_contigs/1.39.5.1,5.959576924490776,3529
minimap2/2.17,5.932724248367928,70934
minfi_analysis/2.1.0,5.909625208163263,49
vsearch_alignment/2.8.3.0,5.8646639359999995,64
encyclopedia_searchtolib/0.9.5.0,5.863105877333333,6
FileFilter/2.5,5.860192256,1
encyclopedia_walnut/0.9.5.0,5.856602794666667,9
mothur_summary_seqs/1.39.5.0,5.815531176649966,8124
mothur_unique_seqs/1.39.5.0,5.8054575789237655,6638
mothur_classify_seqs/1.39.5.0,5.792767220855525,3170
bg_diamond_makedb/2.0.15,5.7888555008,5
spades_metaplasmidspades/3.15.3,5.784907776,5
dada2_assignTaxonomyAddspecies/1.20,5.784400523636362,88
samtools_sort/1.0.2,5.759654570666667,117
encyclopedia_quantify/0.9.5.0,5.747494911999999,13
picard_QualityScoreDistribution/2.18.2.1,5.681890296737586,141
cardinal_data_exporter/2.10.0.0,5.646357945235778,123
mothur_screen_seqs/1.39.5.1,5.643472571531226,2449
bio3d_pca/2.3,5.640859875555555,36
busco/5.2.1,5.640609882220262,227
schicexplorer_schiccluster/4.0,5.634160879376624,77
metaspades/1.0,5.59921152,1
prokka/1.14.5,5.5960793873665695,25650
unicycler/0.4.1.1,5.590534144,2
htseq_count/0.6.1galaxy2,5.588174592,16
ncbi_tblastn_wrapper/0.3.3,5.57688199572402,1261
rdock_sort_filter/0.1.0,5.565522047007754,129
macs2_callpeak/2.1.1.20160309.4,5.5649064514782625,115
hicexplorer_hicdetectloops/3.4.1.0,5.560602748121212,33
bwa_mem/0.7.17.1,5.556004261758937,589319
picard_CASM/2.18.2.1,5.55438811272116,1309
dexseq_count/1.28.1.1,5.53849993431579,152
cufflinks/2.2.1.2,5.498353815390626,2665
hicexplorer_hiccorrelate/3.6,5.445889072761904,21
deeptools_plot_coverage/3.5.1.0.0,5.417748322461539,13
trimmomatic/0.38.1,5.411782224026668,53934
deeptools_plot_heatmap/3.3.2.0.1,5.382251404409447,29624
chira_extract/1.0.3,5.364064256,2
deeptools_bam_pe_fragmentsize/3.3.2.0.0,5.361791527792745,193
schicexplorer_schiccluster/1.0,5.351566056727273,22
cshl_fastx_clipper/1.0.1,5.351102704941177,34
FileConverter/2.3.0,5.3460851565714265,56
HighResPrecursorMassCorrector/2.6,5.3117902848,15
mothur_make_design/1.39.5.0,5.309467501714288,49
strelka_somatic/2.9.10,5.307486968685715,70
mothur_consensus_seqs/1.39.5.0,5.26576450656604,53
bowtie_color_wrapper/1.1.2,5.26196736,2
chira_map/1.2.0,5.255827968,8
picard_FilterSamReads/2.18.2.1,5.248941517803904,1734
picard_CollectInsertSizeMetrics/2.18.2.1,5.248185775807222,2822
chira_map/1.3.3,5.214324735999999,12
snippy/4.6.0,5.209796968978393,3892
freebayes/1.0.2.29--1,5.20593408,1
qualimap_rnaseq/2.2.2c,5.192075385001767,2268
rseqc_bam2wig/2.6.4,5.145649291557071,587
featurecounts/1.6.0.2,5.134832623839295,1394
medaka_consensus_pipeline/1.0.3,5.127500359829399,891
mothur_count_seqs/1.39.5.0,5.125210712529925,4031
nspdk_sparse/9.2.3,5.114975048597015,1072
search_gui/3.2.13.3,5.100367872,2
deeptools_multi_bigwig_summary/3.0.2.0,5.099552429798164,109
busco/4.1.4,5.090364655750258,961
solid2fastq,5.068291072,4
interproscan/5.52-86.0,5.058883295549293,71
abyss-pe/2.3.2,5.047317959111112,36
snpSift_filter/3.4,5.044719008877153,985
bwa_mem/0.7.17.2,5.044329374393439,84936
macs2_callpeak/2.2.7.1,5.037966824936936,222
stringtie/1.3.6,5.03551835011822,1641
deeptools_bigwig_compare/3.5.1.0.0,5.030727800470586,102
snpEff_build_gb/4.3,5.001996655325352,1589
encyclopedia_searchtolib/1.2.2,4.996425216,16
cutesv/1.0.8,4.987563128944884,127
snippy_core/4.4.3,4.985832789333333,3
cardinal_spectra_plots/2.6.0.3,4.9840722540606075,165
snpEff/4.3r.1,4.977971421405403,185
encyclopedia_walnut/1.2.2,4.976283648000001,5
featurecounts/2.0.1,4.948322053628055,118722
deeptools_plot_profile/3.3.2.0.0,4.943434335092812,9277
deeptools_bam_compare/3.5.1.0.0,4.907441968081216,197
ngsutils_bam_filter/0.5.8.1,4.884566574545455,22
mothur_pre_cluster/1.39.5.0,4.882920286182727,1620
peptide_shaker/2.0.18,4.881247231999999,8
mothur_reverse_seqs/1.39.5.0,4.864695566490566,212
picard_AddOrReplaceReadGroups/2.18.2.1,4.84857330684621,1515
bwa_wrapper/1.2.3,4.836246089142857,7
blockclust/1.1.0,4.825378070344142,401
hicexplorer_hicaggregatecontacts/3.4.3.0,4.814429643034485,29
bio3d_rmsf/2.3,4.808019719757577,33
samtools_sort/2.0.1,4.805561685333333,6
samtools_sort/2.0,4.800920992662066,290
schicexplorer_schiccorrectmatrices/1.0,4.789144234666667,3
maldi_quant_peak_detection/1.18.0.5,4.77080481476923,26
crossmap_bam/0.3.7,4.7589757289411745,136
stringtie/2.1.7,4.755282876664203,11147
bg_diamond/2.0.8.0,4.752955874696106,30349
mothur_make_biom/1.39.5.0,4.722567115995182,827
mimodd_align/0.1.9,4.722507776000001,26
picard_MarkDuplicates/2.7.1.0,4.722200576,1
bamtools/0.0.2,4.720091136,2
mothur_pairwise_seqs/1.39.5.0,4.718088092097562,41
khmer_abundance_distribution_single/3.0.0a3,4.717573611842523,127
jbrowse/1.16.1,4.711116077176471,17
infernal_cmbuild/1.1.2.0,4.702373323971014,12970
picard_DownsampleSam/2.18.2.1,4.691557979286823,516
bbtools_bbduk/1.0.0,4.685507644235293,17
bwa_mem/0.8.0,4.6823147640470575,170
seurat_filter_cells/3.1.1,4.674496512,6
mothur_cluster/1.39.5.0,4.67388675590649,385
OMSSAAdapter/2.6,4.670718287345027,171
mothur_parsimony/1.39.5.0,4.66899323810909,55
cshl_fastx_reverse_complement/1.0.0,4.666085102933336,30
infernal_cmsearch/1.1.2.0,4.652436461451298,12863
hicexplorer_chicdifferentialtest/3.4.3.0,4.648165376000001,26
samtools_sort/2.0.4,4.620736419747749,333
schicexplorer_schicmergematrixbins/4.0,4.604931171096775,31
bedtools_intersectbed/2.27.0.1,4.600557264842099,1824
kallisto_pseudo/0.46.0.2,4.593801898666667,9
bedtools_intersectbed/2.19.0,4.59340564859259,27
umi_tools_dedup/1.1.2,4.583618905908849,373
ribotaper_create_metaplots/0.1.0,4.561238946909091,11
deeptools_plot_correlation/3.3.2.0.0,4.540642260840816,3725
bowtie_wrapper/1.1.2,4.537188790857145,28
picard_SamToFastq/2.18.2.2,4.5332528725650425,807
bedtools_bamtobed/2.27.1,4.519895332571429,14
bamFilter/0.0.2,4.518641208888889,9
cardinal_classification/2.6.0.1,4.512328595939701,199
control_freec/11.6,4.498678442666676,150
bedtools_sortbed/2.30.0,4.498225435277286,1511
freebayes_wrapper/0.5.0,4.4825759744,10
sam_dump/2.10.9,4.472085162666667,3
ncbi_makeblastdb/2.10.1,4.466326730969392,4475
antismash/4.0.2,4.4623872,1
pileometh/0.5.2,4.456853283942695,1396
peakcalling_sicer/1.1,4.446155869090909,11
mothur_merge_groups/1.39.5.0,4.439079480154837,155
mothur_dist_seqs/1.36.1.0,4.438315008,3
chira_quantify/1.1.2,4.437485860571428,7
rcas/1.5.4,4.433501184000006,112
chira_extract/1.4.2,4.425756672,1
ggplot2_heatmap2/2.2.1,4.412795830857141,112
mothur_lefse/1.39.5.0,4.407003327999999,64
FeatureFinderIsotopeWavelet/2.6,4.4062774613333335,3
deeptools_plot_pca/3.3.2.0.0,4.401613075817612,943
mothur_fastq_info/1.39.5.0,4.400819713505024,1701
mothur_make_shared/1.39.5.0,4.362720824397403,1389
hicexplorer_hicquickqc/3.4.3.0,4.360813003755104,49
mothur_remove_rare/1.39.5.0,4.352356102135081,459
sam_to_bam/1.1.4,4.345597952,4
seurat_find_markers/3.1.1_0.0.6,4.3433664512000005,5
metilene/0.2.6.1,4.319446912750288,853
metaphlan/3.0.13,4.302868782545436,528
encyclopedia_quantify/1.2.2,4.297478655999998,24
bamtools_split_mapped/2.5.1,4.297064448,1
crossmap_bam/0.5.2,4.297064448,1
diffbind/2.2.2,4.297064448,1
rcorrector/1.0.3,4.296962048,8
diffbind/2.6.5.0,4.296834560000001,8
trycycler_subsample/0.5.3,4.296690073600001,5
metaphlan/3.0.7,4.296409088,3
10x_bamtofastq/1.4.1,4.296063658666667,9
Epifany/2.6,4.296054784,2
mothur_rarefaction_single/1.36.1.0,4.295733349135805,81
stacks2_refmap/2.55,4.295589888,4
bbtools_bbduk/1.0.0.0.0,4.295424000000001,2
bamtools_split_paired/2.5.1,4.295221248,1
snpEff/4.3k.0,4.289565136794326,141
MSGFPlusAdapter/2.1.0,4.286918656,1
cardinal_spectra_plots/2.4.0.0,4.283194621097508,441
samtools_mpileup/0.0.3,4.282738466992817,139
lumpy_prep/0.3.1,4.276259990311926,436
mothur_remove_lineage/1.36.1.0,4.260603524740737,135
PeakPickerHiRes/2.6,4.259356817248227,141
metaphlan/3.0.9,4.258888153991276,229
metaphlan/3.0.8,4.254990865655176,116
hicexplorer_hicpca/3.4.1.0,4.2474645853658535,41
pyprophet_export/2.1.4.1,4.235212537435898,39
picard_CollectInsertSizeMetrics/2.7.1.0,4.231122944,1
deeptools_plot_coverage/3.3.2.0.0,4.22727263685246,305
metaphlan/3.0.14,4.225172393638558,83
deeptools_alignmentsieve/3.5.1.0.0,4.223366160253967,63
bellerophon/1.0,4.206668402938776,49
cardinal_mz_images/1.12.1.2,4.204240042266977,427
cufflinks/0.0.6,4.202109757355373,121
schicexplorer_schicclustersvl/4.0,4.198320314181819,33
pretext_map/0.1.8,4.188739876571429,21
chira_map/1.0.3,4.188516352,3
mdanalysis_cosine_analysis/0.19,4.183957504,1
metanovo/1.9.4,4.175228928,23
humann2_rna_dna_norm/0.11.1.1,4.16243712,1
hicexplorer_hicaggregatecontacts/3.3.1.0,4.15986944,8
FileFilter/2.6,4.1478174099393925,132
pepquery/1.6.0.0,4.1446962827237686,1401
picard_FastqToSam/2.18.2.1,4.141855291534885,258
hicexplorer_hicplotviewpoint/3.3.1.0,4.141827686399999,5
FeatureFinderMultiplex/2.6,4.140349124923076,52
aggregate_scores_in_intervals2,4.134559744,7
mitos2/2.0.6,4.132826529386631,14308
raceid_main,4.129951744,1
smooth_running_window,4.1256996141176465,17
fastq_dump/2.8.1.2,4.12278784,6
freebayes/1.3.6,4.119085543619046,126
delly_cnv/0.8.7,4.116583502769237,78
mothur_classify_otu/1.39.5.0,4.116426659988417,2760
AccurateMassSearch/2.6,4.106347156645161,31
minimap2/2.24,4.103496489763892,7987
tombo_plot_genome_locations,4.102386834285714,7
racon/1.3.1,4.095852347616436,146
deeptools_bam_coverage/3.5.1.0.0,4.091632324571433,896
hicexplorer_hicquickqc/3.6,4.090576896,2
mothur_make_group/1.39.5.0,4.0760743108085125,1786
deeptools_alignmentsieve/3.0.2.0,4.074979361300811,123
crossmap_wig/0.5.2,4.073361408,2
NSPDK_candidateClust/9.2.3,4.062546841268607,309
bam_to_sam/2.0,4.047538432,16
mdanalysis_rdf/0.19,4.047101952,2
proteomiqon_mzmltomzlite/0.0.5,4.034597719208792,91
encyclopedia_encyclopedia/0.9.5.0,4.0304178696393445,61
chira_collapse/1.1.4,4.025389056,2
mdanalysis_ramachandran_plot/0.1.3,4.01668096,1
stacks2_cstacks/2.55,4.014923551561645,73
trim_galore/0.4.2,4.0143152784905665,424
picard_EstimateLibraryComplexity/2.18.2.1,4.006381088680851,47
stacks2_gstacks/2.55,3.9995710902857136,14
cardinal_filtering/1.12.1.3,3.995738933375831,753
mothur_chimera_perseus/1.39.5.0,3.9922810880000017,30
mdanalysis_distance/0.19,3.984044032,1
chira_extract/1.3.1,3.9833015389090907,11
stacks2_procrad/2.55,3.9790400307199985,50
tb_profiler_profile/3.0.6,3.976892356923079,208
mothur_count_seqs/1.36.1.0,3.9681950151111085,288
mdanalysis_dihedral/0.19,3.96664832,1
star_fusion/0.5.4-3,3.945773195636363,88
porechop/0.2.3,3.9380427751578457,9015
rbc_mafft_add/7.489,3.9061205980689655,29
tabular_to_dbnsfp,3.887377486769231,13
mothur_summary_tax/1.36.1.0,3.878594592507938,63
bedtools_intersectbed/2.27.0.2,3.8704086087441847,86
picard_NormalizeFasta/2.7.1.0,3.865735168,1
crossmap_vcf/0.5.2,3.8565137066666666,3
porechop/0.2.4,3.8521401257063235,17244
minia/3.2.4,3.8521112113548384,31
diffbind/2.10.0,3.8431656024214207,859
flair_correct/1.5,3.8419717078374016,123
picard_SamToFastq/2.18.2.1,3.8394133267692303,13
dimspy_sample_filter/2.0.0,3.8214462765176442,85
pretext_map/0.1.6,3.8202156732631583,19
fastq_paired_end_splitter/1.1.1,3.8199776142222226,18
deeptools_compute_gc_bias/3.3.2.0.0,3.8180970585693412,274
peptide_shaker/2.0.9,3.8167784106666667,3
cuffdiff/2.2.1.2,3.8135455113846155,13
bedtools_subtractbed/2.29.2,3.808823464119403,268
flair_collapse/1.5,3.799749290666667,30
bcftools_convert_to_vcf/1.10,3.7923440640000003,4
quast/4.5,3.7758824763076926,26
bbtools_bbmap/1.0.0,3.7718016,3
chira_extract/1.2.0,3.768999936,9
MSGFPlusAdapter/2.2.0,3.761675623783783,37
racon/1.3.1.1,3.746898644394462,1227
infernal_cmsearch/1.1.4,3.7355535194838705,62
chira_extract/1.1.2,3.730900992,6
snippy_core/4.6.0,3.726906197333335,96
seurat_find_neighbours/3.1.2,3.7220306944,10
mothur_chimera_slayer/1.39.5.0,3.7211448466285715,70
cardinal_spectra_plots/1.12.1.3,3.707671997741178,340
fastp/0.12.4.0,3.707060224,1
stacks2_tsv2bam/2.55,3.701714105060243,83
links/2.0.1+galaxy+1,3.6915404799999996,9
cutadapt/1.16.1,3.686347301992931,283
rseqc_read_distribution/2.6.4,3.676403711999999,14
seurat_scale_data/3.1.2,3.655492352,16
seq2hla/2.2.0,3.653661658074074,54
music_deconvolution/0.1.1,3.652790857142857,14
mothur_get_seqs/1.39.5.0,3.6522912914285723,112
tombo_plot_most_significant,3.6412934826666667,3
deeptools_alignmentsieve/3.3.2.0.0,3.6352141005606224,635
samtool_filter2/1.1.2,3.627173595428571,210
hicexplorer_hicplotsvl/3.6,3.597985109333334,15
hicexplorer_hicplotdistvscounts/3.6,3.5979727494736844,19
hicexplorer_hicaggregatecontacts/3.6,3.5940679449887654,178
cardinal_mz_images/2.6.0.2,3.5934583713413657,249
biomd_neqgamma/0.1.5.2,3.5837908309333333,60
hicexplorer_hicplotviewpoint/3.6,3.5731597552941166,136
rna_quast/2.2.1,3.561409272685715,35
mothur_heatmap_sim/1.39.5.0,3.5610101877508233,2440
trinity_align_and_estimate_abundance/2.9.1,3.5525270972692686,1103
IDMerger/2.6,3.523416149333332,48
hyphy_gard/2.5.31,3.5212390399999993,6
deeptools_plot_coverage/3.0.2.0,3.502390796487805,41
prokka/1.13,3.50119507846143,2605
trim_galore/0.4.3.0,3.485827089964917,228
CONVERTER_cram_to_bam_0,3.4829141333333338,18
cardinal_combine/1.12.1.0,3.473412096,1
bellerophon,3.4697371647999993,5
mothur_rarefaction_single/1.39.5.0,3.4559896155202807,1134
qualimap_bamqc/2.2.2d,3.4551585366795163,309522
preproc/0.4,3.4451258323478267,23
medaka_consensus_pipeline/1.4.4,3.4423820389135793,324
Heatmap/2.2.2,3.4370927712921784,486
samtools_mpileup/2.1.3,3.43283103806061,99
hypo/1.0.3,3.428552704,3
homer_findMotifsGenome/4.11,3.420986389113404,388
naive_variant_caller/0.0.3,3.4164562703706505,1581
delly_call/0.8.5,3.415494656,1
ggplot2_heatmap2/3.0.1,3.414490396742198,11846
fastq_groomer/1.0.4,3.409377177599999,40
xarray_select/0.18.2,3.409255926690907,880
stacks2_ustacks/2.55,3.4092437876363637,11
seurat_find_clusters/3.1.2,3.3937735680000003,11
tb_profiler_profile/2.8.4,3.3908442014601565,1167
NSPDK_candidateClust/9.2.3.1,3.3899845853757937,314
samtools_fixmate/1.13,3.3879143394174775,103
rna_quast/2.1.0,3.3842042880000003,8
kofamscan/1.3.0,3.377153155282052,39
mitobim/1.9.1,3.3753743716173923,115
dimspy_process_scans/2.0.0,3.3748893430791354,278
custom_pro_db/1.22.0,3.3700762671955937,363
spring_map/0.2,3.367261184,4
clusterprofiler_go/0.1.0,3.3585957819733316,150
mothur_remove_lineage/1.39.5.0,3.355743731305786,1331
LuciphorAdapter/2.6,3.350549845333333,3
samtools_markdup/1.13,3.350427033599999,20
mothur_summary_single/1.39.5.2,3.3449706600239493,334
mothur_cluster_fragments/1.39.5.0,3.3432191999999996,24
IDFileConverter/2.3.0,3.3386782720000006,3
rgPicardMarkDups/1.56.0,3.321894912,4
hyphy_fubar/2.5.14,3.3200016822857146,7
ncbi_rpstblastn_wrapper/0.3.3,3.3040316258461546,26
Digestor/2.3.0,3.2934679272727267,22
abims_CAMERA_annotateDiffreport/2.2.4,3.2898417997790057,181
picrust_predict_metagenomes/1.1.1.0,3.286206538472727,110
nextclade/1.11.0,3.286199296,8
compress_file/0.1.0,3.28375246351515,66
XTandemAdapter/2.2.0.1,3.280825197714286,7
chira_collapse/1.2.0,3.2659030646153844,13
hicexplorer_hicaverageregions/3.4.3.0,3.2520912896,5
fasterq_dump/2.11.0,3.252074448880297,2999
bedtools_sortbed/2.29.0,3.2518180201411773,680
mothur_make_fastq/1.39.5.0,3.2263552279272734,55
varscan_mpileup/2.4.3.1,3.221762997098716,1955
seurat_run_pca/3.1.2,3.221012187428571,14
dexseq_count/1.28.1.0,3.218396018308153,6114
XTandemAdapter/2.3.0,3.215206316163743,171
mothur_remove_seqs/1.39.5.0,3.2094637536583694,1206
cuffmerge/2.2.1.2,3.204330830574257,202
megan_blast2rma/6.21.7,3.194454016,4
egsea/1.20.0,3.1799753859801982,101
kallisto_pseudo/0.46.2,3.17508714496,25
bamFilter/2.5.1,3.175026088585371,164
deeptools_plot_correlation/3.0.2.0,3.172938350177215,316
pepquery/1.6.2,3.1679285528099443,563
trycycler_subsample/0.4.2,3.1659846314666655,15
mothur_remove_groups/1.39.5.0,3.1536672616296304,405
deeptools_compute_matrix/3.0.2.0,3.1477302283252815,1820
mothur_list_seqs/1.39.5.0,3.1461942238241756,91
busco/5.3.1,3.143971774638297,47
deeptools_plot_fingerprint/3.0.2.0,3.1392096302022483,178
ssake/0.0.10,3.1347131604528284,53
mothur_dist_shared/1.39.5.0,3.1342565011287644,730
infernal_cmscan/1.1.4,3.128720384,4
mothur_summary_shared/1.39.5.0,3.122601443018867,159
snippy/3.2,3.122060161701976,8724
mothur_dist_seqs/1.39.5.0,3.1179693078809385,18451
qiime_pick_open_reference_otus/1.9.1.0,3.1157067776000003,260
bamFilter/0.0.1,3.107526655999999,8
CompNovoCID/2.6,3.105703058285715,7
xarray_select/0.20.2,3.100237824,1
rgcca/3.0.2,3.099850752,2
CONVERTER_bam_to_qname_sorted_bam,3.099411797975554,2126
hicexplorer_hicplotmatrix/2.1.4.0,3.0953882770285706,35
deepvariant/1.2.0,3.093093896393443,244
PicardASMetrics/1.56.0,3.0915494534736845,38
cardinal_classification/2.6.0.0,3.0908805366746996,166
bg_sortmerna/2.1b.6,3.0829134893259718,2896
ip_threshold/0.0.5,3.077056512,2
mothur_chop_seqs/1.39.5.0,3.063651669333333,42
CONVERTER_bedgraph_to_bigwig,3.0622906118745212,1594
fastq_groomer/1.1.1,3.060781217398691,3020
repeatmasker_wrapper/4.1.2-p1,3.045631543652175,368
vcfrandomsample/1.0.0_rc1,3.0421983472941183,34
bowtie_wrapper/1.2.0,3.0393466510586142,8205
tb_profiler_profile/3.0.4,3.0386090428527166,258
LowMemPeakPickerHiRes_RandomAccess/2.3.0,3.0358052863999996,5
hicexplorer_hicdifferentialtad/3.6,3.0215837013333338,6
mothur_venn/1.39.5.0,3.020572470671185,590
tb_profiler_profile/3.0.7,3.014033578666668,312
hicexplorer_hiccompartmentspolarization/3.6,3.0130728959999997,4
filtlong/0.2.1,3.0021156863999994,25
metaphlan2/2.6.0.0,2.9958452441935903,3430
schicexplorer_schicplotconsensusmatrices/4.0,2.9902866431999993,40
trinotate/3.2.2,2.9777526558532115,109
FeatureFinderCentroided/2.6,2.977680900970876,412
chira_merge/1.0.3,2.977316864,4
data_manager_fetch_genome_all_fasta_dbkey/0.0.4,2.9725843456,5
biosigner/2.2.7,2.965085184,60
hyphy_fade/2.5.14,2.952006144,8
iuc_pear/0.9.6.1,2.9507174399999996,7
bedtools_genomecoveragebed/2.27.0.0,2.9468623516734707,49
tb_profiler_profile/3.0.8,2.9462568960000004,47
seurat_filter_cells/3.1.1_0.0.6,2.93691392,5
dada2_assignTaxonomyAddspecies/1.18,2.936659968,16
megan_daa_meganizer/6.21.7,2.921283584,1
prokka/1.14.6,2.9204159222835893,79228
rbc_mafft_add/7.487,2.920210432,2
bamtools/0.0.1,2.9195581253818186,55
scanpy_find_markers/1.8.1,2.9183515708235293,17
samtools_reheader/2.0.2,2.9138520746666665,3
seurat/3.1.5,2.9049629235942023,69
trim_galore/0.2.8.1,2.903819264,4
cshl_fastx_renamer/0.0.14,2.901261809433092,949
featurecounts/1.6.1.0,2.900747264,4
chipseeker/1.18.0,2.899747595643628,3210
mz_to_sqlite/2.0.2,2.8986066823529413,34
sshmm/1.0.7,2.8912881448421044,95
trycycler_cluster/0.5.3,2.89096704,4
sample_seqs/0.2.5,2.89059018703072,293
slamdunk/0.3.3,2.8810788863999997,10
hicexplorer_hicadjustmatrix/3.4.2.0,2.880646144,4
seurat_normalise_data/3.1.2,2.874394526476191,21
snpSift_annotate/3.4,2.871875056164947,97
je_clip/1.2,2.863680115421964,346
rseqc_RPKM_saturation/2.6.4.1,2.855376631741935,62
deeptools_bigwig_compare/3.0.2.0,2.8553151256774187,93
repeatmasker_wrapper/4.1.1,2.8472307962137435,262
cardinal_mz_images/2.4.0.0,2.844563609121495,428
diffbind/2.6.6.4,2.8403020231111116,9
footprint/1.0.0,2.838086656,4
reactome_pathwaymatcher/1.9.1.3,2.8346501777614668,109
mothur_sub_sample/1.39.5.0,2.8329391187027047,962
spades_plasmidspades/3.15.3,2.831177728,4
dimspy_replicate_filter/2.0.0,2.828057557333332,96
maker/2.31.10,2.82377245772687,454
ncbi_blastx_wrapper/0.3.3,2.821264783142134,4700
humann_unpack_pathways/3.0.0,2.8099109956266655,75
CONVERTER_bam_to_bigwig_0,2.8064631956442305,2035
xcms_plot_chromatogram/3.4.4.0,2.802419758022474,178
fastq_paired_end_deinterlacer/1.1.2,2.7961997378064503,124
nextalign/1.4.1,2.7961166506666664,3
dada2_assignTaxonomyAddspecies/1.14,2.7949232827317076,82
Fetch Taxonomic Ranks/1.1.0,2.7919163076923086,104
genomic_super_signature/1.2.0,2.786441898666667,3
metaquantome_expand/2.0.0-2,2.78460416,1
join1,2.782915542074314,26891
hmmer_jackhmmer/3.3,2.7626994346666662,6
FileConverter/2.6,2.7574358380990116,303
busco/3.0.2,2.7544521354933225,1721
repeatmodeler/2.0.3,2.7510321152,20
stacks2_populations/2.55,2.7447884577391304,46
lotus2/2.19,2.7367414247619037,21
rseqc_bam_stat/2.4galaxy1,2.735230976,1
mdanalysis_cosine_analysis/1.0.0,2.7334462855284576,123
monocle3_diffExp/0.1.4,2.7155148799999997,2
